Date,User,Tweet
2023-04-15 06:18:31+00:00,kellylopez1982,Russia-Ukraine war news: Wagner's Prigozhin suggests declaring end to war - https://t.co/DFvlZw4ySK
2023-04-15 06:18:29+00:00,QueVadisDomine,[15/04/2023 data correction ] Estimated reduction in the number of tanks marked as active by time units. The Green Line is the estimated 1/3 of #Russia's combat capability deployed for the invasion of #Ukraine.  #UkraineRussiaWar️ #Zaporizhzhia #Yagidne #Donbass #Bakhmut https://t.co/aInZagWfSJ
2023-04-15 06:18:25+00:00,gaitho_karanja,"@DonaldBKipkorir Victory belongs to Russia,I can tell from your posts that you are a putni die hard just like https://t.co/GtuZTmiTqU won't take long before the army splits and Ukraine and zelensky is sent to exile"
2023-04-15 06:18:20+00:00,Shot02147189,Russia-Ukraine war news: Wagner’s Prigozhin suggests declaring end to war https://t.co/nrS8RGUN54
2023-04-15 06:18:17+00:00,theshot009,Russia-Ukraine war news: Wagner’s Prigozhin suggests declaring end to war https://t.co/3LEVsljEXr
2023-04-15 06:18:14+00:00,neutraluniverse,"@TeaCitromos @glaiveexd @Spriter99880 If Ukraine falls, do u think that Russia, Iran, NK and PRC will stop? (Seeing the west unable to protect another sovereign country)"
2023-04-15 06:18:13+00:00,theshot001,Russia-Ukraine war news: Wagner’s Prigozhin suggests declaring end to war https://t.co/fxngQq3T35
2023-04-15 06:18:13+00:00,intstrategist,UN chief raises concerns with Russia about Ukraine grain deal https://t.co/XWHfOx2hdP
2023-04-15 06:18:06+00:00,avia_pro,"💥The strike UAV ""Inohodets"" of Russia hit a column of military equipment of the Ukrainian army

#UkraineRussiaWar️ #Ukraine #War https://t.co/3UOubIXLmp"
2023-04-15 06:18:00+00:00,DeepSpaceKaren,"@guardian Ok. Very simple. Russia needs to stop attacking and leave Ukraine

This is not a two-sided issue"
2023-04-15 06:17:59+00:00,fragra18,"@KenMuokatene @bam241264 @Spriter99880 They hate Israel. That's the point!! And of course, Russia will support Iran with weapons, too, cos Israel supporting Ukraine ... I won't be sure about your opinion. Iran is helping Russia too at the moment.. so ask yourselves then. Iran is not Iraq or Syria"
2023-04-15 06:17:55+00:00,Melissa75128498,"He is scared. Fine leave all of Ukraine , all recognized boarders including Crimea, pay for the destruction Russia has caused and reparations to the families of fallen soldiers,  trials for the Russian killers.. that's a good start..."
2023-04-15 06:17:55+00:00,MoAmi2,"@dharma__vijaya @thebritishhindu @AbhijitChavda once Abhijit asked here ""What lessons China learnt from Ukraine-Russia war?"" this was a trap &amp; she felt right into it
we know how western think tanks, intellectuals are actually nothing but propagandist of the west,"
2023-04-15 06:17:52+00:00,lovebeerguy,@umadulta @DIYKitAtaraxy @nytimes Only russia?
2023-04-15 06:17:50+00:00,maysif_fayget,"@D85786968D @apmassaro3 Nah. The two largest populated countries on earth support Russia. It’s just the west that supports Ukraine, and some at gunpoint. Germany is a cuck, and the French are starting to break away."
2023-04-15 06:17:43+00:00,foxkids8,"@awshiv @visegrad24 You are trying to defend russia and it is totally incorrect. Ukraine is independent country and not ""zone of interest"". Russia started the war, russia make genocide here. So please, just go and tell russia to move away from my country and don't tell me that they are good"
2023-04-15 06:17:40+00:00,cccrewmom,@SoReSeMyBaRi @bolgadin @dirtyshortz @RWApodcast West didn’t cause more than a million Ukrainians to protest in cities all across Ukraine. Or to camp for weeks at a time in Maidan. Ukrainians were angry at pro Russian puppet government. Name advantages Ukraine would have partnering with Russia vs Europe. Europe rational choice.
2023-04-15 06:17:22+00:00,A2zSportsNew,Russia-Ukraine battle information: Wagner's Prigozhin suggests declaring finish to battle - https://t.co/d5Kfu5qCOW
2023-04-15 06:17:21+00:00,holy_sick,"@NOELreports He is right. The US and Ukraine should start to talk about peace. Peace with Russia would be great. If Russia pulls back all its troops to the pre-2014 official borders, there can be peace. Unfortunately, Russia won’t agree. So their troops have to be destroyed. And peace will be"
2023-04-15 06:17:19+00:00,Lying_Troll,"Those who only consume Ukraine propaganda keep waiting for Russia to collapse. 

They should be waiting for Ukraine to collapse. Their power grids, infrastructure, people, production, agriculture, and even NATO supplied weapons are being exhausted with no sign of replacement."
2023-04-15 06:17:14+00:00,srihari362,"@siddaramaiah ಜಾಸ್ತಿ ಮಕ್ಳು ಮಾಡಿ ಕೊಲೊರಿಗೆ ಬೆಕಿರೊದು ಮೀಸಲಾತಿ ಅಲ್ಲ ನಿರೋಧ್ paket. ..ಇಲ್ಲಿ ನಾವು ಕಷ್ಟ ಪಟ್ಟು ದುಡಿದು ಟ್ಯಾಕ್ಸ್ ಕಟ್ಟೋದು ಆ ದುಡಲ್ಲಿ ಯಾವನೋ ಪುಕ್ಕಟೆ ತಿನ್ಕೊಂಡು ಮಜಾ ಮಾಡೋದು..ನಮ್ಮ ಮಕ್ಳು ಮೀಸಲಾತಿ ಇಂದ general  ಸೀಟ್ ಸಿಗದೇ ukraine, russia ಗೆ ಹೋಗಿ ಸಾಯ್ಬೇಕಾ"
2023-04-15 06:17:11+00:00,CrimsonShadowMK,"@nexta_tv In actuality, what he suggested — Russia declaring that the occupied territory is theirs and ceasing to go on the offense — wouldn’t end the war. If Russia 🇷🇺 really thinks Ukrainians 🇺🇦 will let them hold land that belongs to Ukraine, they have a big surprise coming."
2023-04-15 06:17:01+00:00,lnclm,"@WalterBlake1 @RonFilipkowski After DJT won re-election Pompeo completely ignored security briefings that the Afghan government would fail. He then encouraged DJT to go on 60 mins and promise US citizens wouldn't be left behind, then left US citizens behind. Which caused Russia to invade Ukraine. Clown world."
2023-04-15 06:16:01+00:00,thoughtsofchao2,"@Hgfhkhhjkg @NanaiaMahuta @IntlCrimCourt 14000 people died since 2014  Ukraine was preparing to attack those who chose succession before Russian invaded.

There were peace agreements but as Merkel admitted they were just stalling tactics to build an army.

The west is using Ukraine to bleed Russia. The west lies"
2023-04-15 06:15:56+00:00,Freedom34612646,"🚨 Serious Question: Which Members of Congress had Access to the Top Secret Leaked Docs? Because, Those Members have Known The Truth about Ukraine &amp; Russia! We Demand To Know &amp; Have The RIGHT To Know Who Has Been Lying To Us!"
2023-04-15 06:15:54+00:00,sarasasa86,"$4,000 To Fight: What Russia's Military Recruitment Looks Like https://t.co/SnQdQg2KB1 
#UkraineWar #UkraineRussiaWar #Україна 
#Russia #terrorism #Ukraine #Ukrainian #genocide
#InhumaneRussia #RussiaTerroristState"
2023-04-15 06:15:53+00:00,avia_pro,"In Ukraine, they begin to panic because of Russia's readiness to use missiles ""product 715""

Подробнее на: https://t.co/rscnkPt2Ov https://t.co/yJdrcQ3oIx"
2023-04-15 06:15:48+00:00,SinineHarakas,"@1donyara @nytimes Unlike Russia, Ukraine never had colonies in Africa. In fact no country in Eastern Europe did."
2023-04-15 06:15:45+00:00,JOraszewski,"India signed a multi-billion dollar deal with Russia for its famed #S400 missile defence system.
It’s look like the Putin still makes a money. He needs for to run a war in Ukraine 🇺🇦"
2023-04-15 06:15:45+00:00,Elmimoni1,"Ukraine troops destroy 43 tanks Russia Wagner group in counterattack on Bakhmut road
#Russia #Ukraine #America #Bakhmut #TrumpArraignment https://t.co/MiLT6jbKGW"
2023-04-15 06:15:42+00:00,david_n919,"Ukraine War Live : Kyiv Blows Up Bakhmut Bridge As Russia Closes In, Zelensky On Backfoot?
 #Canada #Germany #bryansk #Ukraine #Bakhmut
 https://t.co/ZInLZe9Hx7"
2023-04-15 06:15:42+00:00,Snoopdave2000,"@ZaleskiLuke @CollinRugg Hillary wanted war with Russia USA voted trump . Biden wants war with Russia like all democrats , Putin and China sense Biden and his administrations weakness and act. Biden has dealings in Ukraine too. wouldn’t happen under trump"
2023-04-15 06:15:40+00:00,ukstatesman007,@HHungduc Russia has unlimited personnel Ukraine don't have the numbers...they certainly don't have the stones !
2023-04-15 06:15:29+00:00,SamsaraLK,@JoNelson4Elon @TaraBull808 @simonateba you don't think that was already happening by Ukrainians before Russia invaded? Ukraine has been one of if not the most corrupt countries in europe for a long time
2023-04-15 06:15:28+00:00,nameless_cynic,"@Arthur40215061 @lisamurkowski Copium. Bakhmut about to fall. Ukraine trying to find ammo for it's offensive. Russia sits with 350,000 fully armed troops awaiting the annihilation order."
2023-04-15 06:15:28+00:00,lzaaaa538340471,"我最近和朋友聊天对俄乌冲突有了新的理解 我现在想听听你们的看法
I was talking to a friend recently and gained a new understanding of the conflict between Russia and Ukraine and I'd like to hear from you now"
2023-04-15 06:14:57+00:00,I_am_Seyram,"@chkwingslutz @crazyclipsonly This quote is false. When Russia attacked Ukraine, the white folk allowed their pets on the train before Black folk (strangers). Just that. They told Black folk to walk to the border miles away"
2023-04-15 06:14:56+00:00,NewlifeEakin,"@AlwaysFaithful0 @FoxNews Guy I got no dog in the race here. I don’t know who to believe. So, when I actually see Ukraine wiping the floor with Russia fine. Till then so what. I’m tired of propaganda and US in a proxy war. Ever hear of the War Powers Act?🔥🤔"
2023-04-15 06:14:53+00:00,RJ_Macnaughton,"@replyguy123 @recovringmidwit @mtracey Exactly you just proved my point thanks!

Anyone with a brain knows Ukraine can’t win this war and there is no way in hell Crimea is going back to Ukraine 🤦‍♂️ 

Even US polls showed Crimea wanted to be part of Russia as per Kosovo they have that right."
2023-04-15 06:14:48+00:00,yusr35144430,"8 minutes ago! Sniper Vali was killed in 20 minutes  After landing in Mariupol
 #Canada #Germany #Ukraine #Russia #Bachmut
 https://t.co/knL5L13mbt"
2023-04-15 06:14:41+00:00,DravenNoctis,"Russian victory in Ukraine will be more of a defeat to the west than a defeat of Ukraine. Russia was never fighting Ukraine, we all know this."
2023-04-15 06:14:23+00:00,quinlan_brandon,"#Breaking: Russia-Ukraine war: List of key events, day 416 | Russia-Ukraine war News https://t.co/lrMD2JctDh"
2023-04-15 06:14:21+00:00,AceHardcastle19,"@nexta_tv This conflict has been disastrous for the Slavic people, Russia and Ukraine both. I think serious considerations for peace need to be on the table."
2023-04-15 06:13:58+00:00,nutanpress,"#Group #Clash #Jetpur #Upleta #persons #open #fire #police #convoy #deployed #AmarnathYatra #start #registration #Russia #missile #attack #Ukraine 
https://t.co/AVPyfUEIjz
#rajkotnews #gujaratinews #gujarat #શ્રીનૂતનસૌરાષ્ટ્ર #નૂતનસૌરાષ્ટ્ર #15એપ્રિલ2023નાસમાચાર https://t.co/g96tEO3rGD"
2023-04-15 06:13:56+00:00,KoneMoheavy_,"@NAFOpointsAward @divblog @Meaner_GLaDOS @coffeebottlero1 @Spriter99880 Yes. Russia just doesn't want NATO nukes placed in Ukraine as it threatens their security. It's NATO that is moving towards Russia, not the other way round."
2023-04-15 06:13:33+00:00,Viento_Este,"La Francia de Putin.   🇫🇷  🇷🇺
France 24, el canal estatal de la televisión francesa, publicó en su web un reportaje desde el bando ruso describiendo la contra ofensiva de Ucrania como ""la del enemigo"". Lo han retirado.

#Ukraine #UkraineWar #UkraineRussiaWar #Rusia #Russia https://t.co/ENQnnpwaan"
2023-04-15 06:13:26+00:00,LevinaNeythiri,"🔴Inspired by 🇷🇺 Russia- 🇺🇦 Ukraine war and use of Drones China 🇨🇳 carries out a Military exercise in northern #Xinjiang to counter UAVs! 

According to Chinese channels— The command of the Xinjiang military region of the PLA at the training ground in the #TienShan mountains… https://t.co/cKoHtZj3BH"
2023-04-15 06:13:24+00:00,OpeBee,"@megaToyosi I think I did something like that. But to fully understand the war, you have to read up on the Cold War. I do my threads based on mood. Let’s see if I will have the mood for a Russia/Ukraine thread"
2023-04-15 06:13:22+00:00,EA_WorldView,"#UkraineWar, Day 416: #Russia Missiles Kill 9+ Civilians in #Slovyansk 

https://t.co/5KtUkBKYpJ

#Donetsk #Ukraine https://t.co/NNXRsRVSPV"
2023-04-15 06:13:20+00:00,dpa_intl,"The German government is calling for EU sanctions on Russia's nuclear industry as the Kremlin's war on Ukraine rages on.
https://t.co/nTmbzY27JC"
2023-04-15 06:13:11+00:00,c0mmand0_2022,"🇺🇦#Ukraine #Russia:
clip dài 5 phút ghi lại cảnh lính Uka tiến chiếm 1 chiến hào của quân Nga, tiến lên từng met một, căng thẳng tột độ."
2023-04-15 06:12:56+00:00,yugaego,"#Budapest memorandum: A story of a “brother” stabbing in the back and of promised “friends” closing the eyes &amp; even playing a blame-shifting game.
Cast: #Ukraine #russia #USA #UK #Belarus #Kazakhstan #China #France.

https://t.co/hkDDorm3xy

#Clinton interview"
2023-04-15 06:12:53+00:00,Lying_Troll,"Assuming this is what is happening, there's a reason why it works.

Russia is not fighting a war inside of Russia, and their own country isn't being degraded. Random occasional terrorist attacks are sustainable. Ukraine cannot sustain a war inside Ukraine.
https://t.co/Oh11nek2Vx"
2023-04-15 06:12:38+00:00,NikkeiAsia,"Ukraine latest: Beijing opposes U.S. Russia-related sanctions on Chinese firms
https://t.co/5jhJouyI3b"
2023-04-15 06:12:35+00:00,ARTHURGCARTER1,"Russia-Ukraine war: List of key events, day 416 https://t.co/tkf6L630s1 via @AJEnglish"
2023-04-15 06:12:23+00:00,jimbigtweets,"@WarMonitors They will keep wasting Ukrainian lives until America decides enough damage has been inflicted on Russia. The Crimea will remain Russian, so will the Donbas. The exact line has yet to settle but Ukraine isn't reclaiming any land from here on. Just keep wasting lives it's tragic"
2023-04-15 06:12:22+00:00,Chaos2Cured_Fin,"@Kleptosclerosis @ianbremmer @elonmusk @CollinRugg If you believe what you just said, then you realize how important it is for Ukraine to win. 

Honestly, let’s cut the BS:

Ukraine is the hub of grain and oil, like Russia is oil and metal. 

Xi wants Taiwan. Putin wants Ukraine. They both want to take US down. 

1/"
2023-04-15 06:12:19+00:00,QueVadisDomine,[15/04/2023 Estimate - data correction] Russians T-9x tanks losses during #Ukraine - #Russia war #UkraineRussiaWar️️️️️️️️️️️️️️️️ #Zaporizhzhia #Yagidne #Berkhivka #Pobjeda  #Russian #Donbass #Donbas #Donetsk #Siversk #Bakhmut #Kreminna #Paraskoviivka #Mariinka https://t.co/nNlGqFZAMI
2023-04-15 06:12:04+00:00,EnriqueterHorst,The UN Charter is based on the respect of the sovereignty and of the territorial integrity of its member states. The permanent members of the Security Council must guarantee both. During its turn as President of the SC Russia must announce when it is withdrawing from Ukraine.
2023-04-15 06:12:03+00:00,Elmimoni1,"(Apr 14) Ukraine forces destroys 36 Russian Tanks near Bakhmut Rural
#Russia #Ukraine #America #Bakhmut #TrumpArraignment https://t.co/b1NQaBwolo"
2023-04-15 06:11:58+00:00,BretReed9,Yea mother Russia back out Ukraine too many casualties take another potatoes land what boy french want potatoe from redman amercia going China make sale Taiwan seeds predator stuff Philippines just get Australia lettuce seeds dragon mustard eat egg roll sail there 1700
2023-04-15 06:11:53+00:00,N_Kenga,"I agree to an extent. Misleading Russia has always been the game with Minsk agreement and all. Leaked document is propaganda, contains atoms of truth. Possibly a back door for Ukraine to force an end to the war by calling it through those documents."
2023-04-15 06:11:50+00:00,SINCLAIRTAIT1,@KyivIndependent Russia is desperate for any kind of victory so they can call a ceasefire before any Ukrainian offensive. Only problem is that a ceasefire needs both sides to participate and Ukraine will not play that game.
2023-04-15 06:11:46+00:00,ButterflySernd,"@TheEconomist China is a master of Deceit &amp; Espionage.

It calls #UyghurGenocide camps ""re-education facilities"", &amp; actively supports Russia against Ukraine while ""calling for peace"".

It's just DUMB to put any trust in China or to treat it as any other role apart from ENEMY / THREAT."
2023-04-15 06:11:39+00:00,nameless_cynic,"@lisamurkowski On behalf of 'democracy'!? Don't be a prize fool.
Ukraine is not a democracy, it has arrested the opposition leader, closed down opposing parties, shut down media against Zelensky, is the most corrupt nation in Europe and dismantled the Church.
Ukraine is a proxy war with Russia."
2023-04-15 06:11:37+00:00,KingPsychotic12,"@AkaFlyingeagle @GhislaineAlive @JoJoFromJerz @DonaldJTrumpJr Russia has been planning this attack on Ukraine since 2015... Hmm who was in office in 2015? North Korea has literally been shooting missiles  over Japan for 10 years. 
China is going to be invading Taiwan guess what, It wont be the first time."
2023-04-15 06:11:29+00:00,NATOFact,"@wartranslated Girkin, leave russia, join ukraine and make the biggest redemption story ever."
2023-04-15 06:11:11+00:00,sethfarmer6738,"#Breaking: Russia-Ukraine war: List of key events, day 416 | Russia-Ukraine war News https://t.co/bNr1dlHgKw"
2023-04-15 06:10:49+00:00,RichLove1992,"@NeighborThrax @EOIFCB @DramaAlert Which 6 milion?

You know Why media ignore 50 milions of christians And white people in russia And ukraine ?

Because jews killed them 

You are soooo done jew

https://t.co/q3GRp9PFTP

https://t.co/dqLBbzIsCL https://t.co/oriVWmwtCw"
2023-04-15 06:10:35+00:00,nxn4s,"Becky g fiance coachella rosé armys blinks jungkook jisoo flower ive wonyoung blackpink le sserafim newjeans tiktok elon musk wwIII ukraine china russia jennie bts jimin can't sing
https://t.co/kRImoAgya7"
2023-04-15 06:10:27+00:00,Hkjhgc2,"‘Brutal, bloody battles’: Russia’s ‘insane’ fight for Soledar
 #Canada #Germany #America #Ukraine #Bakhmut
 https://t.co/5tyVPWqyvR"
2023-04-15 06:10:19+00:00,Elmimoni1,"NEW HAPPENED AT THE BAKHMUT BORDER: Ukrainian forces destroy convoy of Russian troops.ARMA 3
#Russia #Ukraine #America #Bakhmut #Trump
https://t.co/bCjZKNGxxM"
2023-04-15 06:10:18+00:00,megaToyosi,@OpeBee Thanks for this. Please would like you to do something like this on Russia -Ukraine issue.
2023-04-15 06:10:09+00:00,yusr35144430,"5 MINUTES AGO! Horrible Attack! The Ukrainian Army Has Destroyed Russian Bases!
 #Canada #Germany #Ukraine #Russia #Bachmut
 https://t.co/hGC62hjAeR"
2023-04-15 06:09:52+00:00,PaddyQuinlan4,"@mfa_russia @RusEmbUSA @USEmbRu @USApoRusski @StateDept @RussiaUN @mission_russian russians showcase their own savage and barbaric natures and instincts by committing genocide in Ukraine, and bombing, murdering and kidnapping Ukrainian children and civilians!!  No US propaganda is needed."
2023-04-15 06:09:51+00:00,Hansnfranz,"@mtracey So Obama accommodated Russia only for Russia to seize Ukrainian territory, initiate a war in the Donbas, carry out assassinations in the UK and Germany, and subsequently launch a full scale invasion of Ukraine. 

Thanks for making the case for Biden’s hardline approach."
2023-04-15 06:09:50+00:00,camilasweexlipz,@the_Neb @camilasweetlip @Peasinourthyme @dandersen9465 @joyceon97390955 @CalltoActivism I thought I blocked you.
2023-04-15 06:09:50+00:00,jdaxiom,"@RepSwalwell We're not at war with Russia, why would there be troops in Ukraine?"
2023-04-15 06:09:33+00:00,J_Carlberg,@sociograms @NOELreports The war will not end before Russia leaves Ukraine.
2023-04-15 06:09:21+00:00,blocklee77,@martypartymusic @JonGMechE @elonmusk @CollinRugg This is the Ukraine map before Russia claimed it in 1918 https://t.co/9PG7Q7W19x
2023-04-15 06:09:21+00:00,david_n919,"Russia Ukraine War News: 240 घंटे में ज़ेलेंस्की का सरेंडर ? | Bakhmut | Zelensky Surrender To Putin
 #Canada #Germany #bryansk #Ukraine #Bakhmut
 https://t.co/hTVmhTROQ6"
2023-04-15 06:09:21+00:00,esperanzanen,"@NOELreports Russia has achieved optimal destruction of Ukraine. That was the plan in the ""three-day special op""."
2023-04-15 06:09:19+00:00,KingPsychotic12,"@AkaFlyingeagle @Humanoid_Esq @JoJoFromJerz @DonaldJTrumpJr I do my reaserch from the source than you. 
1. Ukraine is less corrupt than the USA. 
2. How does one launder money when they don't receive money? 
3. Russia is currently Taking Ukrainians and putting them into re education camps... As well as rapping children..."
2023-04-15 06:08:59+00:00,MrGeopolitical,"#Ukraine is a sovereign nation. It's not a part of #Russia.  
Hey @jacksonhinklle I'll help pay for you to permanently move to Russia. 🙂"
2023-04-15 06:08:46+00:00,klgbzk,"@IanBruce @RT_com 2. Since Ukraine's war damage is lower than Russia's, why does it need to mobilize dozens of times, while Russia can compete with several times Ukraine's forces with only one mobilization?"
2023-04-15 06:08:36+00:00,NomorWhitey,"96% of the people of Crimea want to be with Russia, but Zelenskys NATO wants to forcibly 'free' them back to Ukraine. #CrimeaIsUkraine #Ukraine #Russia https://t.co/AOSvvwEUiW"
2023-04-15 06:08:32+00:00,gwenhubkaalbert,"""...information...obtained through U.S. eavesdropping on Russia’s Foreign Intelligence Service...suggests...China approved the “provision of lethal aid” to Russia in its war in Ukraine earlier this year...""

https://t.co/RZczjUzRvO"
2023-04-15 06:08:26+00:00,rassegnally,"E anche i #PentagonLeaks citati da @ilfoglio_it dimostrano che esistono i legami militari tra #Russia e #Cina. Dal @nytimes europeo e da @elmundo, il massacro di #Bakhmut e i missili russi sui civili a #Sloviansk

#UkraineRussiaWar #Ukraine 
#15aprile #rassegnastampa #FrontPage https://t.co/rmHRsNTwjD"
2023-04-15 06:08:20+00:00,camilasweexlipz,"@FShamiji @chamilh @dom_lucre Indians are mostly Black.

Learn the true history of humanity.

Also, I hate his tweets."
2023-04-15 06:08:07+00:00,guardiannews,Russia-Ukraine war live: Brazil’s president accuses US of ‘encouraging’ the war after meeting Xi Jinping https://t.co/8gamE24mA7 https://t.co/fdSAqAaVZg
2023-04-15 06:08:04+00:00,osama_ukraine,"Ukraine War Video Footage, Ukraine Drone Attack Russian Troops in Bakhmut, Destroy 136 Tank
#Russia #Ukraine #America #Bakhmut #TrumpArraignment https://t.co/OufYIUV1Si"
2023-04-15 06:08:03+00:00,Nksagar99534670,"Pride Moment for India 
India PM Modi name appears on list of Noble Peace prize for its efforts asking Russia not to use Nuclear  weapons in war with Ukraine. World leaders praising PM Modi for his utterances to warn Russia President Putin.

https://t.co/CNl4YkKMFt"
2023-04-15 06:08:00+00:00,Harry_M_Pierson,"@FordJohnathan5 @RepMTG Interesting you've got a bug up your ass about Israel but don't know we give over a billion dollars a year to a brutal dictatorship next door in Egypt, which is manufacturing 40,000 rockets 4 Russia 2 use in Ukraine

Or maybe just don't care #NoJewsNoNews

https://t.co/YCM0CN8jlu https://t.co/KYckCpAQfD"
2023-04-15 06:07:48+00:00,tammy_sager,"@NelsonSkeels @Whew_Lord @BiznezNuna @arapaho415 @AShoutOutfromMN @DenbySister @rhonda_harbison @TeresaCCarter2 @BetheMckenzie @FayeCook19 @mikes_booh @Lov_dem66 @thankfulturtle @Grumpiest17 @25Ribbits @wackiejalsh @zipillinois @satirehat @ABrat626 @HoneybadgerLA @amys_here @MuellerSheWrote @KnockKnockZebra The affidavit is based mainly on one “Government Document”, an important one that should never have made it into the public domain. The affidavit describes it as “the status of the Russia-Ukraine conflict, movements on a particular date”. https://t.co/degdiKyLn4"
2023-04-15 06:07:46+00:00,yusr35144430,"Ukrainian Drone dropping grenades on Russian troops scrambling to escape Kherson
 #Canada #Germany #Ukraine #Russia #Bachmut
 https://t.co/RuZNrMOxhG"
2023-04-15 06:07:21+00:00,tmishmck,"@4Mischief We should not be involved in Russia and Ukraine war. The poor and middle-class taxes will pay for it. 
America has its own issues, such as accelerated homelessness per the pandemic, and food prices, gas, fires, and floods...🤦🏾‍♀️🤦🏾‍♀️. 
Crap infrastructure! Mind your business DamErica!"
2023-04-15 06:07:19+00:00,onlydjole,"But the legal barriers are high. The frozen reserves cannot be touched, because one day, when the hostilities are over, they will need to be returned to Russia.”

European officials offer to invest frozen Russian money and transfer income to Ukraine. 👇 https://t.co/RsSA9jk0kT"
2023-04-15 06:07:14+00:00,QianYejewelry,"@TheresaAFallon No need to create lies. Even if China provides weapons to Russia, it is not wrong, as the West has always provided weapons to Ukraine and Taiwan. The United States also engages in nuclear proliferation."
2023-04-15 06:07:11+00:00,blossomhill71,"Russia has won the war in the Ukraine.
A war that was started by Obama, back in 2014.

You will have noticed (or maybe not) that Sunak &amp;, Johnson, that well known pair of liars, have stopped talking about the Ukrainian criminal."
2023-04-15 06:07:11+00:00,bloocsm,"Becky g fiance coachella rosé armys blinks jungkook jisoo flower ive wonyoung blackpink le sserafim newjeans tiktok elon musk wwIII ukraine china russia jennie bts jimin can't sing 
https://t.co/CiH8DueGCK"
2023-04-15 06:07:10+00:00,Rajendr67215893,🇷🇺🇺🇦 Highlights of #Russia's Special Military Operation in #Ukraine on April 13. https://t.co/uVr9Emt8pr
2023-04-15 06:07:07+00:00,david_n919,"Russia Ukraine War: रूस यूक्रेन युद्ध की 10 बड़ी खबरें | Zelenskyy Vs Putin | Latest Breaking News
 #Canada #Germany #bryansk #Ukraine #Bakhmut
 https://t.co/arAmKztg9N"
2023-04-15 06:07:07+00:00,SViikna,"Revealed: Real Winners of Russia Ukraine War | China's ""Artificial Sun"" | Vantage with Palki Sharma - YouTube https://t.co/aYjPQghHFx"
2023-04-15 06:06:57+00:00,DougMayaka,"@KofolaHoneymoon @ZahirHemini @mfa_russia @RusEmbUSA @RussianEmbassy @RussiaUN @mission_russian @RusMission_EU @RussianEmbassyC @RusEmbAU @AmbRusFrance @EmbajadaRusaES And after Russians left US abandoned them hence the creation of the problem...

The same is expected in Europe once the war in Ukraine is over..... The flooded weapons will fall in the wrong hands..."
2023-04-15 06:06:43+00:00,therevjoeblank,"@Freewor30833853 @AnonDoges @apmassaro3 The administration thought that this would be over by now, that Russia would have been made a pariah, and that Ukraine would be able to perform a lot better with what it was given. It hasn't. IS Ukraine ""winning"" this war, do you think?"
2023-04-15 06:06:42+00:00,onlydjole,"funds - about €300 billion, are located. These assets are spread across a large number of accounts that are difficult to link to Russia.
But even if the money is found, the EU is unlikely to be able to use it to restore Ukraine: “There's a political will for this. https://t.co/bOrRWu4jRY"
2023-04-15 06:06:41+00:00,belal4abty,"Russian Defence Ministry Release Video Of Attack On Helicopters | Breaking News | Russia-Ukraine War
#Canada #Germany #America #Ukraine #Bakhmut
https://t.co/gtl89MVzJK"
2023-04-15 06:06:17+00:00,k3ithx8,"@mfa_russia @RusEmbUSA @RussianEmbassy @mission_russian @RussiaUN @RusMission_EU @RF_OSCE @RusBotschaft @RusEmbAU @RussianEmbassyC @AmbRusFrance Ha, I think Ukraine has successfully contained Russia. How many tanks have you lost?"
2023-04-15 06:06:17+00:00,osama_ukraine,"Ukrainian mortars destroy Russian Wagner group near Bakhmut.
#Russia #Ukraine #America #Bakhmut #TrumpArraignment https://t.co/iChmQKPrSo"
2023-04-15 06:06:11+00:00,Dnestrova1,"ХМАО-Югра
86 rus
Вернёмся живыми, невредимыми, и конечно же с ПОБЕДОЙ 🇷🇺
🤙🇷🇺❤️💪
#ЧВКВагнер #Бахмут #Артёмовск #Россия #Донбасс #война #Украина #ГруппаВагнера #СВО #StandWithRussia #UkraineWar #RussiaUkraineWar #UkraineRussiaWar #WagnerPMC #WagnerGroup #Donbass #Russia #Ukraine https://t.co/RvR4klV96Y"
2023-04-15 06:06:10+00:00,adrianadastra,"@GorseFires @GlasnostGone @NCSC @780thC @ASpinOfTheWheel @20committee @Sandbagger_01 @aj66inuk 
Only Dream Singles can unite Russia &amp; Ukraine for a common purpose! 
Looking for love ? ✅
Conservative values ? ✅
Difficulty forming relationships? ✅
Active security clearance ? ✅ https://t.co/2JbvvYSHBK"
2023-04-15 06:06:10+00:00,LawTubeSean,"@NOELreports ""Russia is losing its war capabilities""

Meanwhile Ukraine's capability is non-existent"
2023-04-15 06:05:57+00:00,DrBibekBhatta,"@DefenceHQ While ordinary folks are being pushed into fuel poverty due to climate EmErGEncY (ExIsTenTiAL tHrEAT), they are also forced to fund this:
#NATO #Ukraine #Russia #Peace #ClimateEmergency 
See additional note here:https://t.co/hcdiEKsRF5 https://t.co/NtOFbOxV6i"
2023-04-15 06:05:56+00:00,WatchaNews,"@yanvonzeebroeck The US's endgame in Ukraine is no endgame, they want to drag the war out for as long as possible to weaken Russia militarily and economically. really remarkable to see great power competition play out in the 21st century, I thought it's something you only read in history books."
2023-04-15 06:05:56+00:00,Nksagar99534670,"Pride Moment for India 
India PM Modi name appears on list of Noble Peace prize for its efforts asking Russia not to use Nuclear  weapons in war with Ukraine. World leaders praising PM Modi for his utterances to warn Russia President Putin. https://t.co/V7KRBbjlFw"
